Uniprot ID	Length
Q5VYK3	1845
Q63HK3	967
Q6UW01	205
Q6ZN04	569
Q7Z3B3	1105
Q86U37	167
Q86UT8	332
Q8IXP5	288
Q8IZP6	322
Q8IZS6	198
Q8N0T1	100
Q8N393	782
Q8N511	208
Q8N8W4	532
Q8NFJ5	357
Q8WWI5	657
Q92502	1023
Q92536	515
Q92949	421
Q96BT1	292
Q96DR5	249
Q96M43	638
Q96MV1	263
Q96NT5	459
Q96Q05	1148
Q96QA6	119
Q99518	535
Q9BRT9	223
Q9BTT0	268
Q9BX51	225
Q9BYT1	436
Q9H156	845
Q9H190	292
Q9H6X2	564
Q9H706	876
Q9H7Y0	433
Q9NP77	194
Q9NPG1	666
Q9NR81	526
Q9P2J5	1176
Q9UHL9	959
Q9UMD9	1497
Q9UN86	482
Q9UNX3	145
Q9Y2E8	581
Q9Y5I0	950
Q9Y657	262
Q9Y6P5	492
A0A075B7D8	119
A0A1B0GVD1	139
A0A1W2PQM1	296
A0A1W2PR64	198
A0A9L9PY30	117
A0AAG2TCD0	544
A0AAG2TV71	226
A0AVK6	867
A6NDX5	716
A6NM62	1247
C9JTQ0	380
O00154	380
O15258	196
O15273	167
O43402	210
O43556	437
O43790	486
O43826	429
O60812	293
P07585	359
P09210	222
P11532	3685
P11836	297
P13688	526
P14136	432
P16109	830
P19237	187
P26640	1264
P28290	1259
P30411	391
P30874	369
P47869	451
P48544	419
P59091	139
P62873	340
P62952	87
P78545	371
Q00526	305
Q03468	1493
Q04844	493
Q13148	414
Q2TAA2	248
Q4V348	819
Q4VC12	460
Q5JS37	347
Q5SR56	506
Q5T6M2	205
Q5T7W7	516
Q5VXH4	476
Q6AHZ1	1483
Q6UVY6	613
Q6ZNA1	936
Q6ZRP0	262
Q70IA8	216
Q7L3V2	364
Q86TS9	123
Q86X95	450
Q8IYX8	460
Q8IZA0	1049
Q8IZY5	108
Q8N4Q1	142
Q8N7L0	139
Q8N8Y5	198
Q8NHH9	583
Q8NHK3	375
Q8NHS0	232
Q8TCT1	267
Q8WW43	257
Q8WWZ4	1543
Q92750	862
Q92993	513
Q93075	761
Q969Q1	353
Q969Q6	453
Q96JY6	352
Q96MN5	208
Q96SA4	455
Q99750	246
Q99814	870
Q9GZN2	237
Q9GZT3	109
Q9H0I3	377
Q9H3T3	888
Q9H6K5	1346
Q9H6Y5	334
Q9NQQ7	365
Q9NQX7	267
Q9NRD8	1548
Q9NVA4	438
Q9NVL8	296
Q9NVP4	752
Q9NY28	637
Q9UK23	515
Q9Y2I9	924
Q9Y3B8	237
Q9Y3D5	142
Q9Y534	153
Q9Y5E7	798
Q9Y5K1	396
Q9Y6Y8	1000
A6NKX4	556
A8MXV6	281
A8TX70	2615
B2RXH8	293
I3L0S3	204
O15392	142
O43909	919
O60231	1041
O75493	328
O75940	238
O95754	770
O95967	443
P00450	1065
P01588	193
P01859	395
P05026	303
P08118	114
P0C2W1	286
P0C7P1	496
P0CW23	69
P10071	1580
P10276	462
P13945	408
P14543	1247
P14867	456
P23945	695
P27797	417
P36544	502
P37059	387
P43119	386
P48436	509
P51508	661
P52740	706
P55286	799
P59923	1031
P61586	193
P61964	334
P82914	257
Q06265	439
Q07627	177
Q09028	425
Q107X0	134
Q12846	297
Q13433	755
Q15814	346
Q15836	100
Q16531	1140
Q32ZL2	321
Q3B7J2	385
Q3KR16	790
Q5T2D3	398
Q5TGL8	231
Q5TGS1	186
Q5W0N0	161
Q6IB77	296
Q6ICB0	168
Q6J4K2	584
Q6ZW05	846
Q7Z5P9	8384
Q7Z602	305
Q8IUL8	1156
Q8IV48	349
Q8N139	1617
Q8N143	479
Q8N1A6	199
Q8N2X6	119
Q8N5W8	94
Q8NEZ3	1342
Q8NFQ6	507
Q8TB37	319
Q8TDW4	575
Q8TF47	636
Q8WXR4	1341
Q96A11	431
Q96HE9	360
Q96JB2	828
Q96JG8	741
Q96SZ4	725
Q99616	98
Q99684	422
Q9BSQ5	444
Q9BTE0	207
Q9BVC6	243
Q9H3S7	1636
Q9H489	355
Q9HAC7	438
Q9HBV1	291
Q9NYT0	353
Q9NZM1	2061
Q9P2D7	4265
Q9P2G1	1089
Q9P2R6	1566
Q9P2S6	941
Q9P2T1	348
Q9UGH3	650
Q9UHV2	236
Q9UJG1	213
Q9UJX4	755
Q9UL33	140
Q9UPW0	622
A0A075B709	21
A0A1B0GVB3	256
A0A1Y8EKQ5	7
A2A3L6	582
A9QM74	516
B6A8C7	271
O00230	105
O43813	399
O43889	371
O60245	1069
O60476	641
O60814	126
O60911	334
O75051	1894
O75182	1162
P01375	233
P01579	166
P03915	603
P05177	516
P07910	306
P0C2L3	166
P13584	511
P13647	590
P13765	273
P15812	388
P16435	677
P18848	351
P21781	194
P25205	808
P27707	260
P29692	281
P30518	371
P35237	376
P36888	993
P43307	286
P47897	775
P48065	614
P49761	490
P52954	281
P62701	263
P78333	572
Q01453	160
Q13616	776
Q14657	143
Q15054	466
Q15776	578
Q2T9J0	566
Q3C1V1	193
Q3LI61	65
Q569G3	176
Q5JPE7	1267
Q5JQS6	135
Q5JSJ4	861
Q6NUI1	221
Q6NUJ5	590
Q6UWP7	414
Q6UX46	152
Q6ZR52	646
Q6ZSZ6	1077
Q6ZU52	694
Q765I0	119
Q86WC4	334
Q8IWZ6	715
Q8N1D5	194
Q8N300	66
Q8N5S1	370
Q8N972	641
Q8NEV9	243
Q8NHX4	192
Q8TAV3	490
Q8TDB6	740
Q8TEA7	893
Q8WVF5	259
Q92552	414
Q96B45	106
Q96IV0	654
Q96LI5	555
Q96MU5	243
Q96PG8	261
Q9BSR8	244
Q9BVR0	1158
Q9BWD3	113
Q9BZW8	370
Q9GZS9	411
Q9H3H5	408
Q9HAI6	301
Q9HAY6	547
Q9HBM6	251
Q9HBX8	967
Q9NRM7	1088
Q9NUL3	570
Q9NW38	375
Q9NWW9	162
Q9NZ42	101
Q9P0L0	249
Q9UJ41	491
Q9ULL1	1385
Q9UMR2	479
Q9UPQ7	1066
Q9XRX5	114
A0A669KAW2	42
A0A8I5KQE6	295
A6NEF3	574
A6NGB0	302
A6NNW6	625
H3BV60	292
O14492	632
O14548	114
O43156	1089
O43432	1585
O60437	1756
O60716	968
O75083	606
O75817	140
O75871	244
O76011	394
O76093	207
O94953	1096
O95786	925
O95907	504
P08069	1367
P10599	105
P16520	340
P18509	176
P18827	310
P19823	946
P20671	130
P23975	617
P33908	653
P35968	1356
P36896	505
P38405	381
P43681	627
P46019	1235
P47804	291
P52292	529
P52788	366
P52803	228
P57071	1507
P62269	152
P68543	259
P85037	733
Q02447	781
Q06828	376
Q0VDD8	3507
Q14012	370
Q14296	549
Q15415	496
Q15782	390
Q16563	259
Q2TB90	917
Q504U0	113
Q5T6S3	580
Q69YQ0	1117
Q6EKJ0	949
Q6IF00	324
Q6PI47	426
Q7Z5G4	137
Q86UX2	942
Q86YJ5	346
Q8IV01	421
Q8IVE3	1493
Q8IWZ8	645
Q8IZP2	240
Q8N165	341
Q8N328	593
Q8N755	202
Q8N910	161
Q8N9E0	248
Q8NA03	581
Q8NA69	505
Q8NBE8	558
Q8NBN7	331
Q8NFH3	380
Q8NGA8	305
Q8NGB6	313
Q8TBM8	379
Q8TDY3	377
Q8TEH3	1009
Q8TF76	798
Q8WXF8	326
Q8WZ60	621
Q92665	395
Q96HH6	336
Q96QS6	385
Q96RC9	309
Q96SN8	1893
Q9BQ90	382
Q9BZE9	553
Q9C0K7	418
Q9HC58	644
Q9NRX4	125
Q9NU53	330
Q9NY72	215
Q9NZD1	345
Q9UI95	211
Q9UIE0	474
Q9UJM8	370
Q9ULW2	581
Q9Y5K8	247
A0A075B7B9	11
A0A0A0MT82	47
A0A0G2JND7	137
A0A0J9YXN1	9
A0AAG2TTZ7	596
A4D1B5	854
A6NKT7	1758
A8K0R7	811
B1ANH7	110
O00198	91
O15027	2357
O60333	1816
O76087	117
O95450	1211
O95988	128
P01584	269
P04435	115
P0CG23	659
P0CJ86	424
P0DMR2	95
P12107	1806
P16233	465
P27448	753
P32245	332
P32418	973
P43357	314
P43487	201
P48751	1232
P49788	294
P55851	309
P58340	268
P61604	102
P82094	1093
Q05586	938
Q0IIN9	211
Q10471	571
Q12931	704
Q13541	118
Q13634	790
Q14442	188
Q14954	304
Q14D33	572
Q15365	356
Q15619	314
Q2M1V0	245
Q2TAL5	461
Q30KQ5	88
Q4VC31	144
Q5BJE1	867
Q5HYI7	312
Q5JNZ3	666
Q5TC84	451
Q66K74	1059
Q6H3X3	334
Q6J272	317
Q6N063	350
Q6P1M9	558
Q6PJW8	725
Q6T4P5	718
Q6UW02	462
Q6Y288	498
Q6ZQR2	320
Q7LGC8	479
Q86V21	672
Q86XW9	330
Q8IUS5	362
Q8IZ41	740
Q8N365	385
Q8N6T7	355
Q8N6V9	391
Q8N8D1	485
Q8N999	325
Q8NGF0	335
Q8NGH6	319
Q8TE49	926
Q92572	193
Q969S2	332
Q969X0	211
Q96BI1	424
Q96EX1	92
Q96I27	306
Q96QR1	104
Q96R47	310
Q96ST8	783
Q99453	314
Q9BSY9	194
Q9BXF9	490
Q9NQ84	441
Q9NUC0	356
Q9NV29	134
Q9NYF0	836
Q9P296	337
Q9UBN1	327
Q9UHJ9	254
Q9ULL5	2036
Q9ULT6	936
Q9Y466	385
Q9Y5X3	404
Q9Y673	324
Q9Y6R0	609
A0A075B6J9	118
A0A075B6Y0	19
A0A0B4J1U7	121
A0A0C4DH29	117
A0A9L9PY65	97
A2VCK2	349
A4D0T7	59
A6NFX1	504
A8MWA4	300
O14981	1849
O15496	165
O43296	627
O60658	829
O60678	531
O75638	210
O76000	313
O94933	977
O95342	1321
O95372	231
P01033	207
P01768	117
P05198	315
P09936	223
P0DP06	118
P0DX00	832
P13747	358
P15173	224
P17213	487
P21246	168
P22676	271
P31939	592
P43630	455
P49683	370
P54198	1017
P56545	445
P60507	584
P60842	406
P60866	119
P61163	376
P62079	268
P62256	183
P78312	1265
P81133	766
P98095	1184
P98161	4303
P98170	497
P98187	520
Q03060	345
Q13057	564
Q14974	876
Q4G0J3	582
Q4G0T1	1027
Q53FT3	197
Q5EBN2	209
Q5FBB7	561
Q5SRE5	1749
Q5TF21	947
Q5VWK5	629
Q5VWW1	255
Q68DQ2	2970
Q68J44	220
Q6DN14	999
Q86TL2	294
Q86VP1	789
Q86XF0	187
Q86XR5	153
Q8N3J9	261
Q8N4J0	409
Q8N7X4	407
Q8ND83	568
Q8TBY9	1149
Q8TCU4	4168
Q8TDB4	240
Q8TDX7	302
Q8WVF1	389
Q8WVX9	515
Q8WXE0	1202
Q8WYH8	240
Q969Y0	559
Q96A35	216
Q96AA3	541
Q96IZ7	334
Q96N28	172
Q96Q83	286
Q96R30	315
Q96S38	1066
Q9BRI3	372
Q9BTV7	478
Q9BXR6	569
Q9GZR7	859
Q9GZU3	492
Q9HBU6	452
Q9HC36	420
Q9NRM0	540
Q9NZW4	1301
Q9UGF5	321
Q9ULJ6	1067
Q9UPI3	526
Q9Y4C4	1052
Q9Y6M1	599
A0A087WW87	121
A0A1B0GVS7	189
A1Z1Q3	425
A6NGD5	496
A8MYP8	253
O14604	44
O14976	1311
O14978	683
O15391	372
O43399	206
O43439	604
O43505	415
O43586	416
O43699	453
O60830	172
O60861	476
O94819	623
O95521	474
O95522	483
O95718	433
P07108	87
P0DPB6	133
P0DTE2	115
P0DW12	198
P11310	421
P12081	509
P25100	572
P25800	156
P27635	214
P29965	261
P42166	694
P43005	524
P43366	347
P48681	1621
P49019	387
P51451	505
P53674	252
P54136	660
P56202	376
P61011	504
P63128	1117
P78364	1004
P98153	550
Q05209	780
Q06495	639
Q08AD1	1489
Q13066	116
Q13319	367
Q13422	519
Q13574	928
Q14159	915
Q15053	99
Q16849	979
Q2M2W7	339
Q2WGN9	574
Q52M93	769
Q5JQS5	317
Q5JZY3	1008
Q5VUE5	145
Q6KB66	452
Q6P3W2	149
Q6PIY7	484
Q70EL1	1684
Q7Z7L7	766
Q86WN2	208
Q86XN8	651
Q8IUX7	1158
Q8N446	348
Q8NC51	408
Q8NCQ5	510
Q8NFU4	85
Q8TBF5	258
Q8TCT6	384
Q8TE73	4624
Q92819	552
Q96AV8	911
Q96EK4	314
Q96HT8	127
Q96IL0	206
Q96LR7	162
Q96PD6	335
Q96SF7	602
Q96SW2	442
Q99469	402
Q9BQB4	213
Q9BRG2	576
Q9C0C9	1292
Q9H078	707
Q9H210	308
Q9HCM4	733
Q9NRR6	644
Q9NV72	531
Q9NVH6	421
Q9UC07	566
Q9UH65	585
Q9UJH8	293
Q9Y337	293
Q9Y3B2	195
Q9Y5X1	595
Q9Y6F8	540
A0A075B6X0	22
A0A075B704	21
A0A1B0GV22	79
A0A8V8TPC4	19
A2AJT9	711
A4D263	438
A6NL08	312
A8K979	691
B0L3A2	85
F2Z3M2	114
O15484	640
O43313	823
O75914	559
O94763	535
O95149	360
P01562	189
P01911	266
P0C7Q2	107
P0DMS9	266
P10619	480
P11215	1152
P15153	192
P21730	350
P21815	317
P30825	629
P35754	106
P40305	122
P43235	329
P49643	509
P59046	1061
P61587	244
P63215	75
P78560	199
Q05215	589
Q12912	555
Q13123	557
Q13536	156
Q13576	1575
Q13607	317
Q14525	404
Q14995	579
Q15036	470
Q15697	407
Q16384	188
Q4VXU2	614
Q53TN4	286
Q5JSH3	913
Q5R3F8	820
Q5VV43	1072
Q6P161	138
Q6PKG0	1096
Q6UWP8	590
Q6ZRH7	1159
Q7Z403	805
Q7Z422	152
Q86WT1	665
Q8IVA1	136
Q8IW92	636
Q8IXW0	634
Q8N5H3	189
Q8N690	84
Q8NDH2	7081
Q8NI37	304
Q8TBN0	382
Q8TDI0	1954
Q92526	530
Q92542	709
Q92622	972
Q92817	2033
Q96A57	120
Q96EZ4	313
Q96IZ6	378
Q96LZ7	410
Q96PB8	259
Q9BRH9	671
Q9BXU3	409
Q9BXX0	1053
Q9BZV3	1241
Q9C099	1032
Q9C0B2	1584
Q9GZP1	204
Q9H3C7	697
Q9HCJ6	419
Q9NRZ9	838
Q9NW82	654
Q9NZI5	618
Q9NZJ7	389
Q9P2R3	1169
Q9UFF9	292
Q9UID3	782
Q9UKP6	389
Q9UKS7	526
Q9UNE7	303
Q9UPQ4	493
Q9UQ16	869
Q9Y2Z9	468
Q9Y3E7	222
Q9Y3Q4	1203
Q9Y448	316
Q9Y6Z7	277
A0A075B6W5	121
A0A0A0MT99	50
A0A0B4J235	113
A0A0G2JLW4	131
A0A0J9YX75	114
A0A1B0GUS4	154
A0A1W2PQ64	194
A0PJX4	238
A8MQ03	144
B9A6J9	549
O15520	208
O43150	1006
O60503	1353
O60683	326
O76081	388
O95684	399
P07195	334
P07355	339
P09486	303
P09871	688
P0CG35	45
P0DN78	364
P12259	2224
P13236	92
P15421	78
P30550	384
P30711	240
P34741	201
P34910	448
P35232	272
P37837	337
P39086	918
P49281	568
P49747	757
P49753	483
P51523	738
P51813	675
P51957	841
P53611	331
P54284	484
P62877	108
Q01780	885
Q13387	824
Q14677	625
Q15013	274
Q15020	963
Q16763	222
Q19AV6	140
Q52LA3	116
Q53F19	620
Q5H9F3	1785
Q5T3F8	832
Q68D20	193
Q6DN12	878
Q6UWS5	81
Q6WCQ1	1025
Q7L190	304
Q7Z333	2677
Q86WZ6	799
Q86X55	608
Q86YM7	354
Q8IUM7	802
Q8IX21	1173
Q8IY49	270
Q8IY51	512
Q8N0S2	351
Q8N111	149
Q8N129	248
Q8N4T4	335
Q8NFP4	955
Q8NGP4	307
Q8TER5	1519
Q8TEZ7	354
Q8TF61	875
Q92802	583
Q92985	503
Q969T4	207
Q96D05	121
Q96FN4	548
Q96P53	400
Q99581	238
Q99714	261
Q9BTL4	223
Q9BWW8	343
Q9BX40	385
Q9BXT2	260
Q9BXW7	423
Q9H0E3	1048
Q9H3J6	166
Q9H5I5	2752
Q9NP61	516
Q9NPB6	346
Q9UBF1	373
Q9UG56	409
Q9UMF0	924
Q9UPN9	1127
Q9Y4F5	1589
Q9Y5K5	329
Q9Y605	127
Q9Y6G5	202
A0A075B6L2	119
A0A1W2PR75	194
A0A7P0TBJ1	273
A0AAG2SWI5	1433
A0AAG2TVC3	264
A1L4Q6	167
A4D1N5	150
A6NCF5	533
A6NKK0	313
A8MWL6	223
C9JLJ4	530
F5H4A9	247
O00258	174
O00472	640
O43581	403
O60307	1309
O95749	300
P01137	390
P02788	710
P0C880	135
P26842	260
P30047	84
P32321	178
P40879	764
P50454	418
P50549	477
P51948	309
P53041	499
P57054	158
P61952	73
P78423	397
Q02078	507
Q05996	745
Q0VG73	95
Q13568	498
Q14188	446
Q14896	1274
Q14CN4	511
Q16627	93
Q3LI64	71
Q3MIX3	580
Q56UQ5	140
Q5D862	2391
Q5VIY5	522
Q5VVY1	283
Q68DH5	695
Q69YN4	1812
Q6UW68	189
Q6ZQT0	140
Q6ZRG5	221
Q6ZRN7	208
Q6ZRX8	168
Q6ZSG1	346
Q6ZTI0	123
Q71RH2	274
Q7L2H7	374
Q7LFX5	561
Q86UV5	1035
Q8IZ52	775
Q8IZ57	195
Q8N1X5	172
Q8N3U1	123
Q8N720	491
Q8NCK3	441
Q8NDW8	1320
Q8NDZ2	872
Q8NFD4	153
Q8TAT8	98
Q8TBM7	123
Q8TDD1	881
Q8WZ82	227
Q92558	559
Q92903	461
Q96DB2	347
Q96FB5	475
Q96MF0	132
Q96PU5	975
Q99612	283
Q99966	193
Q9BXS0	654
Q9BYS1	174
Q9BZJ6	419
Q9C000	1473
Q9H009	215
Q9H306	513
Q9H5V7	419
Q9H8Y1	702
Q9H9R9	158
Q9HBE4	162
Q9NR16	1453
Q9NRW3	190
Q9NUN5	540
Q9NZM5	478
Q9NZN9	384
Q9UBD5	711
Q9UMR7	237
Q9Y2V3	346
Q9Y314	301
Q9Y5Y5	336
Q9Y6D9	718
A0A087WUM9	103
A0A1B0GUW7	55
A0A1B0GVV1	85
A0A2R8YFL7	184
A1KZ92	1463
A1L3X0	281
A5X5Y0	456
A6NM76	312
B3KNS4	109
O00754	1011
O14791	398
O15503	277
O43520	1251
O75339	1184
O75843	785
O95259	989
O96019	429
P01242	217
P04000	364
P08567	350
P0C1H6	154
P10398	606
P10451	314
P12074	109
P14138	238
P15260	489
P21583	273
P24462	503
P30305	580
P30613	574
P31025	176
P47872	440
P47884	311
P50226	295
P54762	984
P60174	249
P82921	87
Q00534	326
Q10589	180
Q13131	559
Q13618	768
Q14508	124
Q14596	966
Q14761	206
Q1ZZU3	235
Q58F21	947
Q5H9K5	638
Q5SQS8	335
Q5T848	1215
Q5TEZ4	76
Q6SPF0	538
Q6UY13	95
Q6Y2X3	702
Q6ZRF8	634
Q6ZVX9	377
Q7KZN9	410
Q7Z2X7	111
Q7Z5L9	587
Q7Z6K1	395
Q86YQ8	564
Q8IXM7	274
Q8IZ07	590
Q8IZ81	293
Q8IZV2	173
Q8N7K0	673
Q8NGA4	272
Q8NGZ6	308
Q8WU90	426
Q96A83	441
Q96H35	190
Q96RD2	323
Q99417	103
Q99460	953
Q9BUB4	502
Q9BUG6	496
Q9BVA6	458
Q9BVK8	224
Q9BXA9	1300
Q9BXJ1	281
Q9BZ98	90
Q9C019	465
Q9H1E3	243
Q9H343	314
Q9H5Z1	703
Q9H9A7	625
Q9HB29	575
Q9NRL2	1556
Q9NS69	142
Q9NTM9	273
Q9NX70	200
Q9NXD2	777
Q9NZD4	102
Q9P275	1123
Q9UHP3	1055
Q9UL63	735
Q9UNU6	501
Q9Y2G9	1366
Q9Y2Y4	487
Q9Y4C0	1643
Q9Y572	518
A0A075B6V9	18
A0A0C4DH72	117
A0A1B0GWI6	518
A0A494C030	265
A0A5B6	114
A0AVF1	554
A1L167	161
A6NED2	376
A6NFY4	417
O15178	435
O43521	198
O43593	1189
O43708	216
O94986	1710
O95070	293
P07101	528
P0C2W7	299
P0C7X2	276
P0DJD7	388
P0DN86	165
P11245	290
P11362	822
P14091	396
P15515	57
P15884	667
P16444	411
P17480	764
P18031	435
P23443	525
P23582	126
P23921	792
P28566	365
P28749	1068
P50135	292
P50416	773
P51805	1871
P55011	1212
P55345	433
P58546	118
P59047	1200
P60880	206
P78383	322
Q00987	491
Q03519	686
Q13239	276
Q13705	512
Q15542	800
Q16288	839
Q16385	188
Q2TAM9	209
Q3KR37	738
Q495C1	297
Q4KMZ1	466
Q5DX21	431
Q5VT52	1461
Q5VZP5	1158
Q6GMV3	140
Q6ICL3	276
Q6IMI4	303
Q6P4F7	1023
Q76G19	769
Q7Z3E2	898
Q7Z3E5	818
Q7Z3Z4	852
Q7Z7A1	2325
Q86UC2	560
Q86VR2	466
Q8IUC6	712
Q8IW70	566
Q8IX03	1113
Q8IZJ3	1885
Q8NA57	414
Q8NB66	2214
Q8NCM8	4307
Q8TAD4	765
Q8WU68	220
Q8WY50	150
Q8WZ19	329
Q92611	657
Q92902	700
Q96E66	192
Q96H86	408
Q96II8	777
Q96LW2	410
Q96M34	536
Q96RL7	3174
Q96SD1	692
Q96SE0	405
Q9BRQ6	235
Q9BT22	464
Q9C056	277
Q9GZQ8	125
Q9GZW5	306
Q9H0P7	198
Q9H172	646
Q9H3U5	465
Q9HCI5	957
Q9UJC3	728
Q9UKN8	822
Q9Y6J0	2220
A0A0C4DH41	118
A1L168	99
A1YPR0	619
A2RU49	373
A4FU69	1503
A6NHY2	528
O14777	642
O15360	1455
O43236	478
O43353	540
O95429	457
P01210	267
P08240	638
P0C1Z6	253
P16455	207
P17174	413
P18428	481
P20594	1047
P21860	1342
P29373	138
P32856	288
P33993	719
P35858	605
P36959	345
P41594	1212
P49913	170
P57772	596
P58166	350
Q12816	1431
Q15027	740
Q15075	1411
Q15833	593
Q2TBC4	344
Q4G0M1	354
Q56NI9	601
Q56P42	97
Q5JPF3	1778
Q5TD97	284
Q5XKK7	198
Q6IPR3	259
Q6L8G9	129
Q6NW40	437
Q6R6M4	530
Q6UXS0	186
Q6UY09	596
Q6WBX8	426
Q6ZMR3	332
Q6ZNW5	385
Q7Z392	1133
Q7Z410	1059
Q86WV6	379
Q8IUD6	432
Q8IVF7	1028
Q8N1B3	248
Q8N3Y1	598
Q8N4L8	307
Q8N6G5	542
Q8N7R1	296
Q8NDB2	785
Q8NEU8	664
Q8NFA0	1604
Q8NGJ3	308
Q8NGX1	318
Q8TF71	515
Q8WTR8	489
Q8WTV0	552
Q8WUH2	860
Q93008	2554
Q96BX8	217
Q96HP8	235
Q96L58	329
Q96MD7	179
Q96MI6	459
Q96NB1	174
Q96P47	875
Q96QS1	320
Q96RE9	604
Q99643	169
Q9BPZ3	127
Q9BR11	485
Q9BRK5	362
Q9BV99	259
Q9BZ68	369
Q9C0F3	470
Q9GZN0	384
Q9H095	443
Q9H1K6	362
Q9HAS0	396
Q9HCE3	1301
Q9HCN6	339
Q9HD33	250
Q9NQS7	918
Q9NSI2	230
Q9NZJ4	4579
Q9P1Y5	1249
Q9P2R7	463
Q9UPY3	1922
Q9Y315	318
Q9Y6G3	142
S4R3C0	116
A0A0B4J1V1	117
A0A1W2PRE2	83
A0A539	114
A0AAG2SVG9	584
A6NES4	1674
A6NIM6	579
A8MTZ0	92
O00237	685
O15551	220
O43613	425
O75694	1391
O75762	1119
O95714	4834
P00367	558
P01762	117
P0CG36	223
P0CG41	777
P0DP42	221
P13378	290
P14921	441
P16949	149
P21359	2839
P23634	1241
P32455	592
P32926	999
P45984	424
P46439	218
P51659	736
P51812	740
P59536	307
P59666	94
P68402	229
P78348	528
P78381	396
Q03154	408
Q07507	201
Q12893	351
Q13029	1718
Q14146	1524
Q15406	480
Q15424	915
Q16822	640
Q3B7I2	92
Q3SY52	487
Q460N3	678
Q4G0S7	254
Q52LR7	807
Q5T754	118
Q5TG30	675
Q5VWK0	638
Q6P9A1	599
Q6UWL2	747
Q70Z53	315
Q71RC1	249
Q7Z5P4	300
Q86UL8	1455
Q86UN6	197
Q86UP8	949
Q86VB7	1156
Q86VP6	1230
Q8IVL6	736
Q8IVU1	814
Q8IVW8	549
Q8IW00	320
Q8N118	509
Q8N4Y2	399
Q8N573	874
Q8NGR4	320
Q8TBZ9	253
Q8TC99	324
Q96CC6	855
Q96EL2	167
Q96LI6	401
Q96LK8	384
Q96RD9	977
Q9BS92	247
Q9BVT8	246
Q9BWM5	594
Q9BYV9	841
Q9C073	453
Q9GZQ3	224
Q9H0A0	1025
Q9H1H1	148
Q9H3S3	457
Q9H4G8	78
Q9NRD9	1551
Q9NRM2	450
Q9NUP1	217
Q9NVN3	520
Q9NYA4	1195
Q9P0K1	906
Q9P1V8	674
Q9P2M4	693
Q9P2U7	560
Q9UPZ3	1129
Q9UQQ2	575
Q9Y228	551
Q9Y241	93
Q9Y483	593
Q9Y5A7	615
A0A075B6P5	120
A0A075B7F0	116
A0A0C4DH28	118
A0JD36	115
A6NGZ8	99
A6NJJ6	358
A7E2F4	631
B7ZLF3	203
O15055	1255
O15270	562
O15439	1325
O43451	2753
O60637	253
O60936	208
P02775	128
P0C221	793
P0C7P3	912
P0DP04	118
P15848	533
P17035	718
P18754	421
P21673	171
P22413	925
P28221	377
P30519	316
P40261	264
P43121	646
P43361	318
P46091	355
P48165	433
P48546	466
P49959	708
P51522	516
P57773	515
P59543	309
P61626	148
P84090	104
Q05BU3	40
Q12879	1464
Q13145	260
Q14116	193
Q14142	442
Q14206	197
Q14565	340
Q14C86	1478
Q15120	406
Q16566	473
Q16600	458
Q2KHR2	1460
Q5T1H1	3165
Q5T2E6	689
Q5TGI4	173
Q5VUJ6	765
Q5XG87	792
Q68BL7	652
Q6MZT1	257
Q6P1M0	643
Q6PF04	617
Q6XZF7	1577
Q6ZMU1	363
Q6ZNC8	495
Q7L8W6	267
Q7Z7G2	160
Q86TZ1	520
Q8IUH3	476
Q8IVH2	680
Q8IYJ2	551
Q8N0W3	1084
Q8N2H9	469
Q8N7S6	290
Q8N8R5	385
Q8NGH8	313
Q8NGT1	316
Q8NH69	310
Q8NHV5	167
Q96BD6	273
Q96BY6	2186
Q96HS1	289
Q96N22	645
Q9BRQ8	373
Q9BSK4	669
Q9C030	488
Q9GZQ6	430
Q9GZR5	314
Q9H1A7	115
Q9H1Y3	402
Q9H808	572
Q9H9V9	417
Q9HB75	910
Q9NTU7	201
Q9P2V4	623
Q9UKI2	254
Q9ULM0	1364
Q9ULX9	164
Q9Y243	479
Q9Y253	713
Q9Y2C5	497
Q9Y5U9	82
Q9Y696	253
Q9Y6D0	94
A0A075B6K6	122
A0A0A0MTA7	16
A0A0G2JKW9	36
A0A2R8Y4L6	323
A6NGG3	77
A6NM10	295
A8MV81	97
A8MWV9	139
C9JQI7	657
O00425	579
O00476	420
O00482	541
O60235	418
O60258	216
O60423	1300
O75330	724
O75381	377
O75388	356
O75690	187
O95980	971
O96028	1365
P01700	117
P0C7N4	346
P0DP73	79
P17787	502
P18887	633
P22694	351
P31150	447
P31942	346
P32927	897
P42330	323
P50406	440
P51636	162
P56524	1084
P59540	309
P60331	282
P61106	215
Q08ER8	600
Q0VFZ6	552
Q13561	401
Q13794	54
Q14993	1142
Q17RD7	645
Q2M3R5	365
Q32P44	896
Q3B7S5	101
Q504Q3	1202
Q5QFB9	102
Q5SXH7	465
Q5TBA9	3013
Q5VXU3	224
Q5VYS8	1495
Q68DU8	428
Q6MZP7	749
Q6N075	450
Q6P4Q7	775
Q6PD62	1173
Q6UWM9	527
Q6ZN18	517
Q6ZUI0	275
Q86VH2	1401
Q8IWR0	971
Q8IYS0	662
Q8IZF2	1346
Q8N668	190
Q8N6R1	65
Q8NCR9	226
Q8NG95	312
Q8TF72	1996
Q96DH6	328
Q96JM2	2506
Q96M27	445
Q96MD2	445
Q99541	437
Q99805	663
Q9BQ51	273
Q9BRU9	249
Q9BWQ8	316
