gene_id	gene_name	uniprot_id	length	Hk
ENSG00000162739	SLAMF6	Q96DU3	332	0
ENSG00000056487	PHF21B	Q96EK2	531	0
ENSG00000182118	FAM89A	Q96GI7	184	0
ENSG00000131591	C1orf159	Q96HA4	380	0
ENSG00000198028	ZNF560	Q96MR9	790	0
ENSG00000125505	MBOAT7	Q96N66	472	0
ENSG00000138867	GUCD1	Q96NT3	240	0
ENSG00000239306	RBM14	Q96PK6	669	1
ENSG00000135698	MPHOSPH6	Q99547	160	0
ENSG00000104356	POP1	Q99575	1024	0
ENSG00000118473	SGIP1	Q9BQI5	828	0
ENSG00000184277	TM2D3	Q9BRN9	247	1
ENSG00000036054	TBC1D2	Q9BYX2	928	0
ENSG00000165194	CDH19	Q9H159	772	0
ENSG00000180305	WFDC10A	Q9H1F0	79	0
ENSG00000128694	OSGEPL1	Q9H4B0	414	0
ENSG00000184434	LRRC19	Q9H756	370	0
ENSG00000134014	ELP3	Q9H9T3	547	0
ENSG00000127125	PPCS	Q9HAB8	311	0
ENSG00000163913	IFT122	Q9HBG6	1241	0
ENSG00000139725	RHOF	Q9HBH0	211	0
ENSG00000149313	AASDHPPT	Q9NRN7	309	1
ENSG00000180818	HOXC10	Q9NYD6	342	0
ENSG00000156011	PSD3	Q9NYI0	1048	0
ENSG00000284862	CCDC39	Q9UFE4	941	0
ENSG00000197417	SHPK	Q9UHJ6	478	0
ENSG00000132912	DCTN4	Q9UJW0	460	1
ENSG00000158435	CNOT11	Q9UKZ1	510	1
ENSG00000100266	PACSIN2	Q9UNF0	486	1
ENSG00000152061	RABGAP1	Q9Y3P9	1069	1
ENSG00000198752	CDC42BPB	Q9Y5S2	1711	1
ENSG00000260802	SERTM2	A0A1B0GWG4	90	0
ENSG00000221986	MYBPHL	A2RUH7	354	0
ENSG00000186212	SOWAHB	A6NEL2	793	0
ENSG00000205858	LRRC72	A6NJI9	287	0
ENSG00000235098	ANKRD65	E5RJM6	399	0
ENSG00000112357	PEX7	O00628	323	0
ENSG00000152092	ASTN1	O14525	1302	0
ENSG00000166398	GARRE1	O15063	1070	0
ENSG00000156140	ADAMTS3	O15072	1205	0
ENSG00000104320	NBN	O60934	754	0
ENSG00000108010	GLRX3	O76003	335	1
ENSG00000197124	ZNF682	O95780	498	0
ENSG00000108231	LGI1	O95970	557	0
ENSG00000109846	CRYAB	P02511	175	0
ENSG00000173369	C1QB	P02746	253	0
ENSG00000220201	ZGLP1	P0C6A0	273	0
ENSG00000136488	CSH1	P0DML2	217	0
ENSG00000186868	MAPT	P10636	758	0
ENSG00000092054	MYH7	P12883	1935	0
ENSG00000197933	ZNF823	P16415	610	0
ENSG00000167751	KLK2	P20151	261	0
ENSG00000105675	ATP4A	P20648	1035	0
ENSG00000198829	CNR1	P21554	472	0
ENSG00000148965	SAA4	P35542	130	0
ENSG00000136381	IREB2	P48200	963	0
ENSG00000114859	CLCN2	P51788	898	0
ENSG00000176293	ZNF135	P52742	658	0
ENSG00000162892	IL2	P60568	153	0
ENSG00000234278	PRR20E	P86478	221	0
ENSG00000083444	PLOD1	Q02809	727	1
ENSG00000116191	GPS2	Q13227	327	0
ENSG00000119138	KLF9	Q13886	244	0
ENSG00000177854	TMEM187	Q14656	261	0
ENSG00000108883	EFTUD2	Q15029	972	0
ENSG00000116044	NFE2L2	Q16236	605	0
ENSG00000213088	ACKR1	Q16570	336	0
ENSG00000154305	MIA	Q16674	131	0
ENSG00000197838	CYP2A13	Q16696	494	0
ENSG00000110066	KMT5B	Q4FZB7	885	0
ENSG00000138078	PREPL	Q4J6C6	727	0
ENSG00000177694	NAALADL2	Q58DX5	795	0
ENSG00000106484	MEST	Q5EB52	335	0
ENSG00000206579	XKR4	Q5GH76	650	0
ENSG00000215029	TCP11X2	Q5H9J9	502	0
ENSG00000127084	FGD3	Q5JSP0	725	0
ENSG00000165118	QNG1	Q5T6V5	341	0
ENSG00000182993	C12orf60	Q5U649	245	0
ENSG00000204335	SP5	Q6BEB4	398	0
ENSG00000105676	ARMC6	Q6NXE6	501	0
ENSG00000140577	CRTC3	Q6UUV7	619	1
ENSG00000114248	LRRC31	Q6UY01	552	0
ENSG00000176909	MAMSTR	Q6ZN01	415	0
ENSG00000165449	SLC16A9	Q7RTY1	509	0
ENSG00000163788	NRK	Q7Z2Y5	1582	0
ENSG00000111906	HDDC2	Q7Z4H3	204	1
ENSG00000172404	DNAJB7	Q7Z6W7	309	0
ENSG00000168297	PXK	Q7Z7A4	578	0
ENSG00000271321	CTAGE6	Q86UF2	777	0
ENSG00000174886	NDUFA11	Q86Y39	141	1
ENSG00000162643	DNAI3	Q8IWG1	891	0
ENSG00000184394	OR4N5	Q8IXE1	308	0
ENSG00000211450	SELENOH	Q8IZQ5	122	1
ENSG00000157703	SVOP	Q8N4V2	548	0
ENSG00000179071	CCDC89	Q8N998	374	0
ENSG00000173611	SCAI	Q8N9R8	606	0
ENSG00000186092	OR4F5	Q8NH21	305	0
ENSG00000138036	DYNC2LI1	Q8TCX1	351	0
ENSG00000197079	KRT35	Q92764	455	0
ENSG00000166926	MS4A6E	Q96DS6	147	0
ENSG00000102043	MTMR8	Q96EF0	704	0
ENSG00000019102	VSIG2	Q96IQ7	327	0
ENSG00000197183	NOL4L	Q96MY1	436	0
ENSG00000119913	TECTB	Q96PL2	329	0
ENSG00000155755	TMEM237	Q96Q45	408	0
ENSG00000160877	NACC1	Q96RE7	527	1
ENSG00000172936	MYD88	Q99836	296	0
ENSG00000129055	ANAPC13	Q9BS18	74	1
ENSG00000160050	CCDC28B	Q9BUN5	200	0
ENSG00000163956	RPAP1	Q9BWH6	1393	0
ENSG00000137133	HINT2	Q9BX68	163	1
ENSG00000147697	GSDMC	Q9BYG8	508	0
ENSG00000107331	ABCA2	Q9BZC7	2435	0
ENSG00000119280	C1orf198	Q9H425	327	0
ENSG00000143457	GOLPH3L	Q9H4A5	285	0
ENSG00000144524	COPS7B	Q9H9Q2	264	0
ENSG00000152223	EPG5	Q9HCE0	2579	0
ENSG00000104299	INTS9	Q9NV88	658	0
ENSG00000273559	CWC25	Q9NXE8	425	0
ENSG00000169856	ONECUT1	Q9UBC0	465	0
ENSG00000243729	OR5V1	Q9UGF6	321	0
ENSG00000134313	KIDINS220	Q9ULH0	1771	0
ENSG00000213079	SCAF8	Q9UPN6	1271	0
ENSG00000078081	LAMP3	Q9UQV4	416	0
ENSG00000127903	ZNF835	Q9Y2P0	537	0
ENSG00000079150	FKBP7	Q9Y680	222	0
ENSG00000221955	SLC12A8	A0AV02	714	0
ENSG00000130950	NUTM2F	A1L443	756	0
ENSG00000158435	CNOT1	A5YKK6	2376	0
ENSG00000183208	PGP	A6NDG6	321	0
ENSG00000178796	RIIAD1	A6NNX1	92	0
ENSG00000170667	RASA4B	C9J798	803	0
ENSG00000255359	CCDC179	H3BU77	68	0
ENSG00000169905	TOR1A	O14656	332	1
ENSG00000126460	PRRG2	O14669	202	0
ENSG00000105464	GRIN2D	O15399	1336	0
ENSG00000130724	CHMP2A	O43633	222	1
ENSG00000077585	GPR137B	O60478	399	0
ENSG00000158850	B4GALT3	O60512	393	1
ENSG00000112699	GMDS	O60547	372	0
ENSG00000117472	TSPAN1	O60635	241	0
ENSG00000129292	PHF2	O75151	1096	0
ENSG00000166396	SERPINB7	O75635	380	0
ENSG00000162607	USP1	O94782	785	0
ENSG00000108509	CAMTA2	O94983	1202	0
ENSG00000241322	FBXW10B	O95170	752	0
ENSG00000079337	RAPGEF3	O95398	923	0
ENSG00000100591	AHSA1	O95433	338	1
ENSG00000135404	CD63	P08962	238	1
ENSG00000265203	RBP3	P10745	1247	0
ENSG00000177954	RPS2	P15880	293	1
ENSG00000228278	ORM2	P19652	201	0
ENSG00000101188	NTSR1	P30989	418	0
ENSG00000171522	PTGER4	P35408	488	0
ENSG00000007314	SCN4A	P35499	1836	0
ENSG00000113712	CSNK1A1	P48729	337	1
ENSG00000168329	CX3CR1	P49238	355	0
ENSG00000182809	CRIP2	P52943	208	0
ENSG00000214872	SMTN	P53814	917	0
ENSG00000105402	NAPA	P54920	295	1
ENSG00000110200	ANAPC15	P60006	121	0
ENSG00000109189	USP46	P62068	366	0
ENSG00000134809	TIMM10	P62072	90	1
ENSG00000181991	RPS11	P62280	158	1
ENSG00000138069	RAB1A	P62820	205	1
ENSG00000121753	GRB2	P62993	217	1
ENSG00000017260	ATP2C1	P98194	919	0
ENSG00000156475	PPP2R2B	Q00005	443	0
ENSG00000136546	SCN7A	Q01118	1682	0
ENSG00000166337	TAF10	Q12962	218	1
ENSG00000119392	GLE1	Q53GS7	698	1
ENSG00000203760	CENPW	Q5EE01	88	0
ENSG00000164953	TMEM67	Q5HYA8	995	0
ENSG00000125355	TMEM255A	Q5JRV8	349	0
ENSG00000085831	TTC39A	Q5SRH9	613	0
ENSG00000186638	KIF24	Q5T7B8	1368	0
ENSG00000175018	TEX36	Q5VZQ5	186	0
ENSG00000215784	FAM72D	Q6L9T8	149	0
ENSG00000175115	PACS1	Q6VY07	963	1
ENSG00000151690	MFSD6	Q6ZSS7	791	0
ENSG00000146094	DOK3	Q7L591	496	0
ENSG00000243156	MICAL3	Q7RTP6	2002	0
ENSG00000277481	PKD1L3	Q7Z443	1732	0
ENSG00000145103	ILDR1	Q86SU0	546	0
ENSG00000177352	CCDC71	Q8IV32	467	0
ENSG00000196912	ANKRD36B	Q8N2N9	1353	0
ENSG00000118492	ADGB	Q8N7X0	1667	0
ENSG00000129347	KRI1	Q8N9T8	703	0
ENSG00000130701	RBBP8NL	Q8NC74	664	0
ENSG00000175701	MTLN	Q8NCU8	56	0
ENSG00000109066	TMEM104	Q8NE00	496	0
ENSG00000180767	CHST13	Q8NET6	341	0
ENSG00000279961	OR8U3	Q8NH85	324	0
ENSG00000152147	GEMIN6	Q8WXD5	167	0
ENSG00000166527	CLEC4D	Q8WXI8	215	0
ENSG00000145506	NKD2	Q969F2	451	0
ENSG00000135365	PHF21A	Q96BD5	680	0
ENSG00000213799	ZNF845	Q96IR2	970	0
ENSG00000198795	ZNF521	Q96K83	1311	0
ENSG00000152518	ZFP3	Q96NJ6	502	0
ENSG00000143217	NECTIN4	Q96NY8	510	0
ENSG00000132563	REEP2	Q9BRK0	252	0
ENSG00000129195	PIMREG	Q9BSJ6	248	0
ENSG00000197046	SIGLEC1	Q9BZZ2	1709	0
ENSG00000134153	EMC7	Q9NPA0	242	1
ENSG00000047230	CTPS2	Q9NRF8	586	0
ENSG00000076770	MBNL3	Q9NUK0	354	0
ENSG00000111790	FGFR1OP2	Q9NVK5	253	0
ENSG00000173011	ADA2	Q9NZK5	511	0
ENSG00000170265	ZNF282	Q9UDV7	671	0
ENSG00000143603	KCNN3	Q9UGI6	731	0
ENSG00000109270	LAMTOR3	Q9UHA4	124	0
ENSG00000183258	DDX41	Q9UJV9	622	0
ENSG00000121716	PILRB	Q9UKJ0	227	0
ENSG00000163710	PCOLCE2	Q9UKZ9	415	0
ENSG00000064042	LIMCH1	Q9UPQ0	1083	0
ENSG00000100354	TNRC6B	Q9UPQ9	1833	0
ENSG00000135932	CAB39	Q9Y376	341	1
ENSG00000173253	DMRT2	Q9Y5R5	561	0
ENSG00000183134	PTGDR2	Q9Y5Y4	395	0
ENSG00000253649	PRSS51	A0A1B0GVH4	220	0
ENSG00000183111	ARHGEF37	A1IGU5	675	0
ENSG00000283154	IQCJ-SCHIP1	B3KU38	563	0
ENSG00000254852	NPIPA2	E9PIF3	369	0
ENSG00000198081	ZBTB14	O43829	449	0
ENSG00000138031	ADCY3	O60266	1144	0
ENSG00000064195	DLX3	O60479	287	0
ENSG00000177565	TBL1X	O60907	577	0
ENSG00000113068	PFDN1	O60925	122	1
ENSG00000038382	TRIO	O75962	3097	0
ENSG00000115419	GLS	O94925	669	0
ENSG00000189280	GJB5	O95377	273	0
ENSG00000166347	CYB5A	P00167	134	0
ENSG00000164889	SLC4A2	P04920	1241	0
ENSG00000114279	FGF1	P05230	155	0
ENSG00000146166	GSN	P06396	782	0
ENSG00000277745	H2AB3	P0C5Z0	115	0
ENSG00000196972	SMIM10L2B	P0DMW5	78	0
ENSG00000111241	FGF6	P10767	208	0
ENSG00000145908	ZNF30	P17039	623	0
ENSG00000133019	CHRM3	P20309	590	0
ENSG00000126368	NR1D1	P20393	614	0
ENSG00000063046	EIF4B	P23588	611	1
ENSG00000162989	KCNJ3	P48549	501	0
ENSG00000108830	RND2	P52198	227	0
ENSG00000003756	RBM5	P52756	815	1
ENSG00000129083	COPB1	P53618	953	0
ENSG00000197406	DIO3	P55073	304	0
ENSG00000198807	PAX9	P55771	341	0
ENSG00000156282	CLDN17	P56750	224	0
ENSG00000131236	CAP1	Q01518	475	1
ENSG00000136881	BAAT	Q14032	418	0
ENSG00000107581	EIF3A	Q14152	1382	1
ENSG00000007202	BLTP2	Q14667	2235	1
ENSG00000136235	GPNMB	Q14956	572	0
ENSG00000117519	CNN3	Q15417	329	0
ENSG00000143369	ECM1	Q16610	540	0
ENSG00000205669	ACOT6	Q3I5F7	421	0
ENSG00000182308	DCAF4L1	Q3SXM0	396	0
ENSG00000111670	GNPTAB	Q3T906	1256	0
ENSG00000236287	ZBED5	Q49AG3	693	1
ENSG00000214943	GPR33	Q49SQ1	333	0
ENSG00000126107	HECTD3	Q5T447	861	0
ENSG00000184999	SLC22A10	Q63ZE4	541	0
ENSG00000147687	TATDN1	Q6P1N9	297	0
ENSG00000170322	NFRKB	Q6P4R8	1299	0
ENSG00000196260	SFTA2	Q6UW10	78	0
ENSG00000180773	SLC36A4	Q6YBV0	504	0
ENSG00000103111	MON1B	Q7L1V2	547	0
ENSG00000140534	TICRR	Q7Z2Z1	1910	0
ENSG00000180264	ADGRD2	Q7Z7M1	963	0
ENSG00000165752	STK32C	Q86UX6	486	0
ENSG00000152749	GPR180	Q86V85	440	0
ENSG00000240771	ARHGEF25	Q86VW2	580	0
ENSG00000167130	DOLPP1	Q86YN1	238	0
ENSG00000175048	ZDHHC14	Q8IZN3	488	0
ENSG00000183304	FAM9A	Q8IZU1	332	0
ENSG00000138380	CARF	Q8N187	725	0
ENSG00000173389	IQCF1	Q8N6M8	205	0
ENSG00000189132	FAM47B	Q8NA70	645	0
ENSG00000179626	OR6C4	Q8NGE1	309	0
ENSG00000184155	OR10J5	Q8NHC4	309	0
ENSG00000144535	DIS3L	Q8TF46	1054	0
ENSG00000120318	ARAP3	Q8WWN8	1544	0
ENSG00000159184	HOXB13	Q92826	284	0
ENSG00000116584	ARHGEF2	Q92974	986	0
ENSG00000132471	WBP2	Q969T9	261	1
ENSG00000135722	FBXL8	Q96CD0	374	0
ENSG00000183624	HMCES	Q96FZ2	354	1
ENSG00000133640	LRRIQ1	Q96JM4	1722	0
ENSG00000141576	RNF157	Q96PX1	679	0
ENSG00000162040	HS3ST6	Q96QI5	342	0
ENSG00000096401	CDC5L	Q99459	802	1
ENSG00000115325	DOK1	Q99704	481	0
ENSG00000100865	CINP	Q9BW66	212	0
ENSG00000143612	C1orf43	Q9BWL3	253	1
ENSG00000126603	GLIS2	Q9BZE0	524	0
ENSG00000132953	XPO4	Q9C0E2	1151	0
ENSG00000179526	SHARPIN	Q9H0F6	387	1
ENSG00000057663	ATG5	Q9H1Y0	275	0
ENSG00000142686	C1orf21	Q9H246	121	0
ENSG00000107551	RASSF4	Q9H2L5	321	0
ENSG00000060642	PIGV	Q9NUD9	493	0
ENSG00000102471	NDFIP2	Q9NV92	336	0
ENSG00000086589	RBM22	Q9NW64	420	0
ENSG00000139155	SLCO1C1	Q9NYB5	712	0
ENSG00000128519	TAS2R16	Q9NYV7	291	0
ENSG00000166188	ZNF319	Q9P2F9	582	0
ENSG00000198382	UVRAG	Q9P2Y5	699	0
ENSG00000112234	FBXL4	Q9UKA2	621	0
ENSG00000105278	ZFR2	Q9UPR6	939	0
ENSG00000176406	RIMS2	Q9UQ26	1411	0
ENSG00000048162	NOP16	Q9Y3C1	178	0
ENSG00000179914	TLN1	Q9Y490	2541	0
ENSG00000283324	CTXND2	A0A1B0GV90	55	0
ENSG00000146955	RAB19	A4D1S5	217	0
ENSG00000186973	CFAP144	A6NL82	134	0
ENSG00000108733	PEX12	O00623	359	0
ENSG00000105185	PDCD5	O14737	125	1
ENSG00000145911	N4BP3	O15049	544	0
ENSG00000140497	SCAMP2	O15127	329	0
ENSG00000102539	MLNR	O43193	412	0
ENSG00000058673	ZC3H11A	O75152	810	1
ENSG00000182379	NXPH4	O95158	308	0
ENSG00000147378	ATE1	O95260	518	1
ENSG00000065325	GLP2R	O95838	553	0
ENSG00000117862	TXNDC12	O95881	172	1
ENSG00000243649	CFB	P00751	764	0
ENSG00000115008	IL1A	P01583	271	0
ENSG00000182333	LIPF	P07098	398	0
ENSG00000196459	TRAPPC2	P0DI81	140	0
ENSG00000241186	CRIPTO	P13385	188	0
ENSG00000105409	ATP1A3	P13637	1013	0
ENSG00000178741	COX5A	P20674	150	1
ENSG00000102468	HTR2A	P28223	471	0
ENSG00000137509	PRCP	P42785	496	1
ENSG00000181449	SOX2	P48431	317	0
ENSG00000095464	PDE6C	P51160	858	0
ENSG00000159200	RCAN1	P53805	252	0
ENSG00000143127	ITGA1	P56199	1179	0
ENSG00000130766	SESN2	P58004	480	0
ENSG00000124657	OR2B6	P58173	313	0
ENSG00000115602	IL1RL1	Q01638	556	0
ENSG00000048462	TNFRSF17	Q02223	184	0
ENSG00000128059	PPAT	Q06203	517	0
ENSG00000102195	GPR50	Q13585	617	0
ENSG00000112902	SEMA5A	Q13591	1074	0
ENSG00000183386	FHL3	Q13643	280	0
ENSG00000189319	FAM53B	Q14153	422	0
ENSG00000143815	LBR	Q14739	615	0
ENSG00000175550	DRAP1	Q14919	205	1
ENSG00000146414	SHPRH	Q149N8	1683	0
ENSG00000105374	NKG7	Q16617	165	0
ENSG00000154359	LONRF1	Q17RB8	773	0
ENSG00000214814	FER1L6	Q2WGJ9	1857	0
ENSG00000170681	CAVIN4	Q5BKX8	364	0
ENSG00000258436	RNASE12	Q5GAN4	147	0
ENSG00000171872	KLF17	Q5JT82	389	0
ENSG00000146352	CLVS2	Q5SYC1	327	0
ENSG00000150054	MPP7	Q5T2T1	576	0
ENSG00000107863	ARHGAP21	Q5T5U3	1958	0
ENSG00000102802	MEDAG	Q5VYS4	303	0
ENSG00000204022	LIPJ	Q5W064	366	0
ENSG00000198146	ZNF770	Q6IQ21	691	0
ENSG00000126775	ATG14	Q6ZNE5	492	0
ENSG00000182272	B4GALNT4	Q76KP1	1039	0
ENSG00000090316	MAEA	Q7L5Y9	396	1
ENSG00000143442	POGZ	Q7Z3K3	1410	0
ENSG00000219438	TAFA5	Q7Z5A7	132	0
ENSG00000181894	ZNF329	Q86UD4	541	0
ENSG00000178809	TRIM73	Q86UV7	250	0
ENSG00000122728	TAF1L	Q8IZX4	1826	0
ENSG00000180287	PLD5	Q8N7P1	536	0
ENSG00000182854	OR4F15	Q8NGB8	312	0
ENSG00000130150	MOSPD2	Q8NHP6	518	0
ENSG00000013293	SLC7A14	Q8TBB6	771	0
ENSG00000197651	CCER1	Q8TC90	406	0
ENSG00000130024	PHF10	Q8WUB8	498	1
ENSG00000162399	BSND	Q8WZ55	320	0
ENSG00000161021	MAML1	Q92585	1016	1
ENSG00000147324	HAS1	Q92839	578	0
ENSG00000023839	ABCC2	Q92887	1545	0
ENSG00000204822	MRPL53	Q96EL3	112	1
ENSG00000161996	WDR90	Q96KV7	1748	0
ENSG00000243335	KCTD7	Q96MP8	289	0
ENSG00000198783	ZNF830	Q96NB3	372	0
ENSG00000150275	PCDH15	Q96QU1	1955	0
ENSG00000039650	PNKP	Q96T60	521	0
ENSG00000168348	INSM2	Q96T92	566	0
ENSG00000113070	HBEGF	Q99075	208	0
ENSG00000136463	TACO1	Q9BSH4	297	0
ENSG00000122591	HYCC1	Q9BYI3	521	0
ENSG00000130518	IQCN	Q9H0B3	1180	0
ENSG00000184470	TXNRD2	Q9NNW7	524	0
ENSG00000185033	SEMA4B	Q9NPR2	837	0
ENSG00000138738	PRDM5	Q9NQX1	630	0
ENSG00000100344	PNPLA3	Q9NST1	481	0
ENSG00000182810	DDX28	Q9NUL7	540	0
ENSG00000127364	TAS2R4	Q9NYW5	299	0
ENSG00000005243	COPZ2	Q9P299	210	0
ENSG00000155011	DKK2	Q9UBU2	259	0
ENSG00000159905	ZNF221	Q9UK13	617	0
ENSG00000111110	PPM1H	Q9ULR3	514	0
ENSG00000122733	PHF24	Q9UPV7	400	0
ENSG00000117500	TMED5	Q9Y3A6	229	0
ENSG00000213927	CCL27	Q9Y4X3	112	0
ENSG00000081853	PCDHGA2	Q9Y5H1	932	0
ENSG00000111331	OAS3	Q9Y6K5	1087	0
ENSG00000124208	PEDS1	A5PLL7	270	0
ENSG00000103044	HAS3	O00219	553	0
ENSG00000163463	RTCA	O00442	366	0
ENSG00000127540	UQCR11	O14957	56	1
ENSG00000166856	GPR182	O15218	404	0
ENSG00000101365	IDH3B	O43837	385	1
ENSG00000088038	CNOT3	O75175	753	0
ENSG00000170382	LRRN2	O75325	713	0
ENSG00000188529	SRSF10	O75494	262	1
ENSG00000124356	STAMBP	O95630	424	0
ENSG00000167768	KRT1	P04264	644	0
ENSG00000205581	HMGN1	P05114	100	0
ENSG00000227877	MRLN	P0DMT0	46	0
ENSG00000251201	ICAM2	P13598	275	0
ENSG00000169981	ZNF35	P13682	527	0
ENSG00000157764	BRAF	P15056	766	0
ENSG00000158473	CD1D	P15813	335	0
ENSG00000168477	TNXB	P22105	4244	0
ENSG00000116560	SFPQ	P23246	707	1
ENSG00000223802	CERS1	P27544	350	0
ENSG00000085117	CD82	P27701	267	0
ENSG00000128710	HOXD10	P28358	340	0
ENSG00000100665	SERPINA4	P29622	427	0
ENSG00000064989	CALCR	P30988	474	0
ENSG00000123407	HOXC12	P31275	282	0
ENSG00000188037	CLCN1	P35523	988	0
ENSG00000184545	USP8	P40818	1118	0
ENSG00000121879	PIK3CA	P42336	1068	0
ENSG00000165025	SYK	P43405	635	0
ENSG00000111641	NOP2	P46087	812	0
ENSG00000166441	RPL27A	P46776	148	1
ENSG00000138794	CASP6	P55212	293	0
ENSG00000169764	GP2	P55259	537	0
ENSG00000149923	PPP4C	P60510	307	0
ENSG00000213934	HBG1	P69891	147	0
ENSG00000133275	CSNK1G2	P78368	415	1
ENSG00000146592	CREB5	Q02930	508	0
ENSG00000177143	CETN1	Q12798	172	0
ENSG00000138669	PRKG2	Q13237	762	0
ENSG00000134470	IL15RA	Q13261	267	0
ENSG00000100603	SNW1	Q13573	536	0
ENSG00000071539	TRIP13	Q15645	432	0
ENSG00000132305	IMMT	Q16891	758	0
ENSG00000038532	CLEC16A	Q2KHT3	1053	0
ENSG00000111305	GSG1	Q2KHT4	349	0
ENSG00000149633	KIAA1755	Q5JYT7	1200	0
ENSG00000147996	ZNG1E	Q5RIA9	395	0
ENSG00000174032	SLC25A30	Q5SVS4	291	0
ENSG00000198917	SPOUT1	Q5T280	376	1
ENSG00000127481	UBR4	Q5T4S7	5183	1
ENSG00000139746	RBM26	Q5T8P6	1007	0
ENSG00000165476	REEP3	Q6NUK4	255	0
ENSG00000167549	CORO6	Q6QEF8	472	0
ENSG00000164855	TMEM184A	Q6ZMB5	413	0
ENSG00000138311	ZNF365	Q70YC5	407	0
ENSG00000166473	PKD1L2	Q7Z442	2459	0
ENSG00000164818	DNAAF5	Q86Y56	855	0
ENSG00000175463	TBC1D10C	Q8IV04	446	0
ENSG00000135083	CCNJL	Q8IV13	435	0
ENSG00000167685	ZNF444	Q8N0Y2	327	0
ENSG00000180011	PTGR3	Q8N4Q0	377	0
ENSG00000177465	ACOT4	Q8N9L9	421	0
ENSG00000243749	TMEM35B	Q8NCS4	154	0
ENSG00000197245	FAM110D	Q8TAY7	271	0
ENSG00000165091	TMC1	Q8TDI8	760	0
ENSG00000180008	SOCS4	Q8WXH5	440	0
ENSG00000120451	SNX19	Q92543	992	1
ENSG00000227500	SCAMP4	Q969E2	229	0
ENSG00000133317	LGALS12	Q96DT0	336	0
ENSG00000197329	PELI1	Q96FA3	418	0
ENSG00000198890	PRMT6	Q96LA8	375	0
ENSG00000206203	TSSK2	Q96PF2	358	0
ENSG00000173914	RBM4B	Q9BQ04	359	0
ENSG00000105700	KXD1	Q9BQD3	176	1
ENSG00000131944	FAAP24	Q9BTP7	215	0
ENSG00000135185	TMEM243	Q9BU79	118	0
ENSG00000117616	RSRP1	Q9BUV0	290	0
ENSG00000205213	LGR4	Q9BXB1	951	0
ENSG00000147138	GPR174	Q9BXC1	333	0
ENSG00000180929	GPR62	Q9BZJ7	368	0
ENSG00000149483	TMEM138	Q9NPI0	162	0
ENSG00000063176	SPHK2	Q9NRA0	654	0
ENSG00000056736	IL17RB	Q9NRM6	502	0
ENSG00000177519	RPRM	Q9NS64	109	0
ENSG00000142082	SIRT3	Q9NTG7	399	0
ENSG00000130813	SHFL	Q9NUL5	291	0
ENSG00000141552	ANAPC11	Q9NYG5	84	1
ENSG00000188784	PLA2G2E	Q9NZK7	142	0
ENSG00000151240	DIP2C	Q9Y2E4	1556	0
ENSG00000183978	COA3	Q9Y2R0	106	1
ENSG00000135655	USP15	Q9Y4E8	981	0
ENSG00000151292	CSNK1G3	Q9Y6M4	447	0
ENSG00000284130	TUBA3FP	A0A994J5G1	85	0
ENSG00000152102	FAM168B	A1KXE4	195	1
ENSG00000014914	MTMR11	A4FU01	709	0
ENSG00000224902	GAGE12H	A6NDE8	117	0
ENSG00000185561	TLCD2	A6NGC4	264	0
ENSG00000173678	SPDYE2B	A6NHP3	402	0
ENSG00000182700	IGIP	A6NJ69	53	0
ENSG00000076555	ACACB	O00763	2458	0
ENSG00000125735	TNFSF14	O43557	240	0
ENSG00000102359	SRPX2	O60687	465	0
ENSG00000147123	NDUFB1	O75438	58	1
ENSG00000156150	ALX3	O95076	343	0
ENSG00000099940	SNAP29	O95721	258	1
ENSG00000122861	PLAU	P00749	431	0
ENSG00000157077	ZFY	P08048	801	0
ENSG00000215354	FAM90A24	P0C7X0	464	0
ENSG00000196230	UBB	P0CG47	229	1
ENSG00000283992	SLURP2	P0DP57	97	0
ENSG00000152785	BMP3	P12645	472	0
ENSG00000026508	CD44	P16070	742	0
ENSG00000116703	PDC	P20941	246	0
ENSG00000203782	LORICRIN	P23490	312	0
ENSG00000175793	SFN	P31947	248	0
ENSG00000169474	SPRR1A	P35321	89	0
ENSG00000186340	THBS2	P35442	1172	0
ENSG00000073111	MCM2	P49736	904	0
ENSG00000075886	TUB	P50607	506	0
ENSG00000173744	AGFG1	P52594	562	1
ENSG00000036448	MYOM2	P54296	1465	0
ENSG00000276023	USP14	P54578	494	1
ENSG00000175097	RAG2	P55895	527	0
ENSG00000103426	CORO7	P57737	925	0
ENSG00000278588	H2BC10	P62807	126	0
ENSG00000106829	TLE4	Q04727	773	0
ENSG00000143621	ILF2	Q12905	390	1
ENSG00000111615	KRR1	Q13601	381	0
ENSG00000104635	SLC39A14	Q15043	492	0
ENSG00000092964	DPYSL2	Q16555	572	0
ENSG00000115828	QPCT	Q16769	361	0
ENSG00000103248	MTHFSD	Q2M296	383	0
ENSG00000172967	XKR3	Q5GH77	459	0
ENSG00000180822	PSMG4	Q5JS54	123	0
ENSG00000163806	SPDYA	Q5MJ70	313	0
ENSG00000186409	CCDC30	Q5VVM6	783	0
ENSG00000203805	PLPP4	Q5VZY2	271	0
ENSG00000103855	CD276	Q5ZPR3	534	0
ENSG00000185274	GALNT17	Q6IS24	598	0
ENSG00000277149	TYW1B	Q6NUM6	668	0
ENSG00000110975	SYT10	Q6XYQ8	523	0
ENSG00000121904	CSMD2	Q7Z408	3487	0
ENSG00000128805	ARHGAP22	Q7Z5H3	698	0
