Gene ID	Transcript ID	Gene Name	RefSeq	CCDS ID
ENSG00000007923	ENST00000377577	DNAJC11	NM_018198	CCDS87
ENSG00000116273	ENST00000377648	PHF13	NM_153812	CCDS85
ENSG00000162413	ENST00000377658	KLHL21	NM_014851	CCDS30575
ENSG00000137054	ENST00000377798	POLR1E	NM_022490	CCDS6611
ENSG00000147123	ENST00000377811	NDUFB11	NM_001135998	CCDS48100
ENSG00000113712	ENST00000377843	CSNK1A1	NM_001892	CCDS47303
ENSG00000136100	ENST00000378060	VPS36	"NM_001282168; NM_016075"	CCDS9434
ENSG00000107185	ENST00000378078	RGP1	NM_001080496	CCDS47964
ENSG00000070610	ENST00000378088	GBA2	NA	
ENSG00000070610	ENST00000378103	GBA2	NM_020944	CCDS6589
ENSG00000112308	ENST00000378119	C6orf62	NM_030939	CCDS4559
ENSG00000130764	ENST00000378251	LRRC47	NM_020710	CCDS51
ENSG00000124486	ENST00000378308	USP9X	NM_001039591	CCDS55403
ENSG00000158109	ENST00000378344	TPRG1L	NM_182752	CCDS47
ENSG00000198931	ENST00000378364	APRT	NM_000485	CCDS32511
ENSG00000187522	ENST00000378372	HSPA14	NM_016299	CCDS7103
ENSG00000182220	ENST00000378438	ATP6AP2	NA	
ENSG00000157916	ENST00000378513	RER1	NA	
ENSG00000165630	ENST00000378572	PRPF18	NM_003675	CCDS7100
ENSG00000165169	ENST00000378578	DYNLT3	NM_006520	CCDS14243
ENSG00000136146	ENST00000378586	MED4	NM_001270629	CCDS59241
ENSG00000078369	ENST00000378609	GNB1	NM_002074	CCDS34
ENSG00000164405	ENST00000378667	UQCRQ	NA	CCDS34237
ENSG00000164405	ENST00000378670	UQCRQ	NM_014402	CCDS34237
ENSG00000139684	ENST00000378720	ESD	NM_001984	CCDS9404
ENSG00000121680	ENST00000378750	PEX16	NM_004813	CCDS31472
ENSG00000123240	ENST00000378757	OPTN	NM_021980	CCDS7094
ENSG00000123240	ENST00000378764	OPTN	NA	
ENSG00000166181	ENST00000378852	API5	"NM_006595; NM_001243747"	CCDS31465
ENSG00000205138	ENST00000378887	SDHAF1	NM_001042631	CCDS32999
ENSG00000107404	ENST00000378891	DVL1	NM_004421	CCDS22
ENSG00000119787	ENST00000378954	ATL2	NM_001135673	CCDS46260
ENSG00000133112	ENST00000379055	TPT1	NA	CCDS66538
ENSG00000133112	ENST00000379056	TPT1	NM_001286273	CCDS66538
ENSG00000182768	ENST00000379095	NGRN	NM_001033088	CCDS32329
ENSG00000205250	ENST00000379378	E2F4	NM_001950	CCDS32464
ENSG00000120688	ENST00000379487	WBP4	NM_007187	CCDS9375
ENSG00000086102	ENST00000379540	NFX1	"NM_001318758; NM_002504"	CCDS6538
ENSG00000137210	ENST00000379542	TMEM14B	NM_030969	CCDS4515
ENSG00000173674	ENST00000379607	EIF1AX	NM_001412	CCDS14196
ENSG00000129625	ENST00000379638	REEP5	NM_005669	CCDS4109
ENSG00000243147	ENST00000379666	MRPL33	NM_145330	CCDS33167
ENSG00000107262	ENST00000379704	BAG1	"NM_001349299; NM_001172415"	CCDS55301
ENSG00000205339	ENST00000379719	IPO7	NM_006391	CCDS31425
ENSG00000125817	ENST00000379751	CENPB	NM_001810	CCDS13064
ENSG00000165264	ENST00000379847	NDUFB6	NM_002493	CCDS6528
ENSG00000115216	ENST00000379852	NRBP1	"NM_001321362; NM_001321363; NM_013392"	CCDS1753
ENSG00000134453	ENST00000379888	RBM17	NM_032905	CCDS7077
ENSG00000169895	ENST00000380155	SYAP1	NM_032796	CCDS14177
ENSG00000057608	ENST00000380191	GDI2	NM_001494	CCDS7071
ENSG00000160201	ENST00000380276	U2AF1	NM_001025203	CCDS33574
ENSG00000166797	ENST00000380290	CIAO2A	NM_001014812	CCDS45278
ENSG00000125901	ENST00000380325	MRPS26	NM_030811	CCDS13043
ENSG00000171530	ENST00000380377	TBCA	NM_004607	CCDS4040
ENSG00000137154	ENST00000380381	RPS6	NA	
ENSG00000137154	ENST00000380394	RPS6	NM_001010	CCDS6492
ENSG00000169957	ENST00000380412	ZNF768	NM_024671	CCDS10681
ENSG00000215305	ENST00000380445	VPS16	NM_022575	CCDS13036
ENSG00000137776	ENST00000380516	SLTM	"NM_001013843; NM_024755"	CCDS10168
ENSG00000155876	ENST00000380527	RRAGA	NM_006570	CCDS6488
ENSG00000205531	ENST00000380542	NAP1L4	NM_005969	CCDS41599
ENSG00000145741	ENST00000380591	BTF3	NM_001037637	CCDS34185
ENSG00000104765	ENST00000380629	BNIP3L	NM_004331	CCDS6050
ENSG00000205542	ENST00000380636	TMSB4X	NA	CCDS35202
ENSG00000084754	ENST00000380649	HADHA	NM_000182	CCDS1721
ENSG00000122042	ENST00000380680	UBL3	NM_007106	CCDS9334
ENSG00000124535	ENST00000380764	WRNIP1	NA	
ENSG00000124535	ENST00000380773	WRNIP1	NA	CCDS4475
ENSG00000100241	ENST00000380817	SBF1	NM_002972	CCDS14091
ENSG00000101365	ENST00000380843	IDH3B	NM_006899	CCDS13032
ENSG00000122034	ENST00000381140	GTF3A	NM_002097	CCDS45019
ENSG00000002586	ENST00000381192	CD99	"NM_001321370; NM_002414"	CCDS14119
ENSG00000240857	ENST00000381249	RDH14	NM_020905	CCDS1693
ENSG00000134851	ENST00000381334	TMEM165	NM_018475	CCDS3499
ENSG00000125835	ENST00000381342	SNRPB	NM_003091	CCDS13027
ENSG00000169100	ENST00000381401	SLC25A6	NM_001636	CCDS14114
ENSG00000214026	ENST00000381519	MRPL23	NA	CCDS31336
ENSG00000159140	ENST00000381679	SON	NM_001291411	CCDS74784
ENSG00000159140	ENST00000381692	SON	NM_001291412	CCDS77624
ENSG00000088832	ENST00000381719	FKBP1A	NM_054014	CCDS13014
ENSG00000139496	ENST00000381736	NUP58	NM_014089	CCDS9314
ENSG00000147853	ENST00000381809	AK3	NM_016282	CCDS6455
ENSG00000106993	ENST00000381854	CDC37L1	NM_017913	CCDS6454
ENSG00000157954	ENST00000382384	WIPI2	NM_001033519	CCDS47532
ENSG00000177030	ENST00000382409	DEAF1	"NM_021008; NM_001293634"	CCDS31327
ENSG00000150459	ENST00000382533	SAP18	NA	CCDS9295
ENSG00000179010	ENST00000382581	MRFAP1	NA	CCDS3389
ENSG00000177951	ENST00000382762	BET1L	NM_001098787	CCDS41582
ENSG00000159692	ENST00000382952	CTBP1	NM_001012614	CCDS43203
ENSG00000017797	ENST00000383432	RALBP1	NM_006788	CCDS11845
ENSG00000183624	ENST00000383463	HMCES	NM_020187	CCDS33852
ENSG00000144381	ENST00000388968	HSPD1	NM_002156	CCDS33357
ENSG00000155827	ENST00000389120	RNF20	NM_019592	CCDS35084
ENSG00000135632	ENST00000389501	SMYD5	NM_006062	CCDS33221
ENSG00000137815	ENST00000389629	RTF1	NM_015138	CCDS32200
ENSG00000211460	ENST00000389682	TSN	NM_004622	CCDS33284
ENSG00000120699	ENST00000389704	EXOSC8	NM_181503	CCDS31958
ENSG00000183624	ENST00000389735	HMCES	NM_001006109	CCDS33852
ENSG00000103978	ENST00000389834	TMEM87A	NM_015497	CCDS32205
ENSG00000090061	ENST00000389879	CCNK	NM_001099402	CCDS45160
ENSG00000130402	ENST00000390009	ACTN4	NA	
ENSG00000171298	ENST00000390015	GAA	NM_001079803	CCDS32760
ENSG00000176396	ENST00000390658	EID2	NM_153232	CCDS12540
ENSG00000170889	ENST00000391751	RPS9	NM_001321706	CCDS82397
ENSG00000170889	ENST00000391753	RPS9	NA	CCDS12884
ENSG00000105568	ENST00000391791	PPP2R1A	NA	
ENSG00000126457	ENST00000391851	PRMT1	NM_198318	CCDS42592
ENSG00000142541	ENST00000391857	RPL13A	NM_012423	CCDS12768
ENSG00000115677	ENST00000391975	HDLBP	"NM_001320967; NM_203346"	CCDS2547
ENSG00000115677	ENST00000391976	HDLBP	NM_001320965	CCDS2547
ENSG00000105323	ENST00000392006	HNRNPUL1	NM_007040	CCDS12576
ENSG00000105221	ENST00000392038	AKT2	NM_001626	CCDS12552
ENSG00000068903	ENST00000392081	SIRT2	NM_030593	CCDS46069
ENSG00000135924	ENST00000392086	DNAJB2	NM_001039550	CCDS46519
ENSG00000197965	ENST00000392121	MPZL1	NM_001146191	CCDS53425
ENSG00000079246	ENST00000392132	XRCC5	NM_021141	CCDS2402
ENSG00000120438	ENST00000392168	TCP1	NM_001008897	CCDS43522
ENSG00000130340	ENST00000392185	SNX9	NM_016224	CCDS5253
ENSG00000114942	ENST00000392222	EEF1B2	NM_001959	CCDS2367
ENSG00000116030	ENST00000392246	SUMO1	NM_003352	CCDS2352
ENSG00000141580	ENST00000392325	WDR45B	NM_019613	CCDS11815
ENSG00000152492	ENST00000392455	CCDC50	NM_178335	CCDS33912
ENSG00000161547	ENST00000392485	SRSF2	NM_003016	CCDS11749
ENSG00000088986	ENST00000392508	DYNLL1	NM_001037495	CCDS9200
ENSG00000089157	ENST00000392514	RPLP0	NM_001002	CCDS9193
ENSG00000170144	ENST00000392524	HNRNPA3	"NM_194247; NM_001330249; NM_001330251; NM_001330250"	CCDS2273
ENSG00000136522	ENST00000392659	MRPL47	NM_177988	CCDS3233
ENSG00000082996	ENST00000392894	RNF13	NM_183381	CCDS3146
ENSG00000159840	ENST00000392910	ZYX	NA	
ENSG00000241343	ENST00000392994	RPL36A	NA	
ENSG00000114125	ENST00000393000	RNF7	NM_183237	CCDS43158
ENSG00000141378	ENST00000393038	PTRH2	NM_016077	CCDS11618
ENSG00000105887	ENST00000393085	MTPN	NM_145808	CCDS5842
ENSG00000166266	ENST00000393094	CUL5	NM_003478	CCDS31668
ENSG00000243678	ENST00000393190	NME2	NM_001018138	CCDS11580
ENSG00000108848	ENST00000393227	LUC7L3	NM_001330330	CCDS82158
ENSG00000187109	ENST00000393263	NAP1L1	NA	CCDS9013
ENSG00000056050	ENST00000393381	HPF1	NM_017867	CCDS3813
ENSG00000137509	ENST00000393399	PRCP	NM_199418	CCDS41695
ENSG00000108433	ENST00000393456	GOSR2	NM_001321134	CCDS86613
ENSG00000168310	ENST00000393593	IRF2	NM_002199	CCDS3835
ENSG00000071859	ENST00000393600	FAM50A	NM_004699	CCDS14751
ENSG00000079999	ENST00000393623	KEAP1	NM_012289	CCDS12239
ENSG00000173230	ENST00000393667	GOLGB1	"NM_001366282; NM_001256486"	CCDS58847
ENSG00000137497	ENST00000393695	NUMA1	NM_006185	CCDS31633
ENSG00000113719	ENST00000393784	ERGIC1	NM_001031711	CCDS34292
ENSG00000068120	ENST00000393818	COASY	NM_025233	CCDS11429
ENSG00000181163	ENST00000393820	NPM1	"NM_001037738; NM_001355009"	CCDS43399
ENSG00000196531	ENST00000393891	NACA	NM_005594	CCDS31837
ENSG00000173786	ENST00000393892	CNP	NM_033133	CCDS11414
ENSG00000172354	ENST00000393924	GNB2	NA	CCDS5703
ENSG00000166925	ENST00000393991	TSC22D4	NA	
ENSG00000139641	ENST00000394048	ESYT1	NM_015292	CCDS8904
ENSG00000114391	ENST00000394077	RPL24	NM_000986	CCDS33809
ENSG00000145907	ENST00000394123	G3BP1	NM_198395	CCDS4319
ENSG00000241468	ENST00000394186	ATP5MF	NM_001003713	CCDS47654
ENSG00000173575	ENST00000394196	CHD2	NM_001271	CCDS10374
ENSG00000141741	ENST00000394231	MIEN1	NM_032339	CCDS11344
ENSG00000187866	ENST00000394264	FAM122A	NM_138333	CCDS6623
ENSG00000125691	ENST00000394332	RPL23	NA	CCDS11330
ENSG00000169764	ENST00000394417	UGP2	NM_001001521	CCDS42690
ENSG00000133706	ENST00000394434	LARS	"NM_016460; NM_001317964; NM_020117"	CCDS34265
ENSG00000115484	ENST00000394440	CCT4	NM_006430	CCDS33206
ENSG00000125651	ENST00000394456	GTF2F1	NM_002096	CCDS12165
ENSG00000130255	ENST00000394580	RPL36	NM_015414	CCDS12147
ENSG00000109475	ENST00000394667	RPL34	"NM_000995; NM_001319236"	CCDS3680
ENSG00000109475	ENST00000394668	RPL34	NM_033625	CCDS3680
ENSG00000109332	ENST00000394801	UBE2D3	"NM_181888; NM_003340"	CCDS3660
ENSG00000109332	ENST00000394803	UBE2D3	NM_181889	CCDS3660
ENSG00000094880	ENST00000394886	CDC23	NM_004661	CCDS4200
ENSG00000132589	ENST00000394908	FLOT2	NM_004475	CCDS11245
ENSG00000161016	ENST00000394920	RPL8	"NM_001317771; NM_033301"	CCDS6433
ENSG00000198242	ENST00000394935	RPL23A	NA	
ENSG00000197746	ENST00000394936	PSAP	"NM_001042466; NM_001042465; NM_002778"	CCDS7311
ENSG00000103507	ENST00000394950	BCKDK	NM_001122957	CCDS45467
ENSG00000167397	ENST00000394975	VKORC1	NM_024006	CCDS10703
ENSG00000213585	ENST00000395044	VDAC1	NA	CCDS4168
ENSG00000213585	ENST00000395047	VDAC1	NA	CCDS4168
ENSG00000178719	ENST00000395068	GRINA	NM_001009184	CCDS34961
ENSG00000104529	ENST00000395119	EEF1D	"NM_001960; NM_001289950"	CCDS6405
ENSG00000149925	ENST00000395240	ALDOA	NA	
ENSG00000149187	ENST00000395290	CELF1	NM_001172640	CCDS53622
ENSG00000126777	ENST00000395314	KTN1	"NM_001271014; NM_001079521"	CCDS41957
ENSG00000106153	ENST00000395422	CHCHD2	"NM_001320327; NM_016139"	CCDS5526
ENSG00000198218	ENST00000395443	QRICH1	"NM_001320584; NM_001320585; NM_198880"	CCDS2787
ENSG00000168175	ENST00000395468	MAPK1IP1L	NM_144578	CCDS32085
ENSG00000099624	ENST00000395633	ATP5F1D	NM_001001975	CCDS12058
ENSG00000146676	ENST00000395699	PURB	NM_033224	CCDS5499
ENSG00000138757	ENST00000395719	G3BP2	NM_012297	CCDS3571
ENSG00000047849	ENST00000395734	MAP4	NM_001134364	CCDS46818
ENSG00000147654	ENST00000395785	EBAG9	NM_198120	CCDS6313
ENSG00000133030	ENST00000395811	MPRIP	NM_015134	CCDS42268
ENSG00000085063	ENST00000395850	CD59	NA	CCDS7886
ENSG00000164924	ENST00000395958	YWHAZ	NM_145690	CCDS6290
ENSG00000197006	ENST00000396014	METTL9	NM_001077180	CCDS45440
ENSG00000114978	ENST00000396049	MOB1A	"NM_018221; NM_001317110; NM_001317112; NM_001317111"	CCDS46340
ENSG00000156482	ENST00000396070	RPL30	NA	
ENSG00000122557	ENST00000396081	HERPUD2	NA	CCDS5446
ENSG00000168036	ENST00000396183	CTNNB1	NM_001098210	CCDS2694
ENSG00000168036	ENST00000396185	CTNNB1	NM_001098209	CCDS2694
ENSG00000188846	ENST00000396203	RPL14	NM_001034996	CCDS43070
ENSG00000106052	ENST00000396319	TAX1BP1	NM_006024	CCDS5415
ENSG00000147604	ENST00000396466	RPL7	NA	CCDS87615
ENSG00000110321	ENST00000396525	EIF4G2	NM_001042559	CCDS41618
ENSG00000145740	ENST00000396591	SLC30A5	NM_022902	CCDS3996
ENSG00000142937	ENST00000396651	RPS8	NM_001012	CCDS513
ENSG00000128272	ENST00000396680	ATF4	NM_182810	CCDS13996
ENSG00000111676	ENST00000396684	ATN1	NM_001940	CCDS31734
ENSG00000111669	ENST00000396705	TPI1	NM_000365	CCDS8566
ENSG00000100201	ENST00000396821	DDX17	NM_001098504	CCDS46706
ENSG00000111640	ENST00000396856	GAPDH	NA	
ENSG00000111640	ENST00000396859	GAPDH	NM_001289746	CCDS8549
ENSG00000132388	ENST00000396981	UBE2G1	NM_003342	CCDS32532
ENSG00000158669	ENST00000396987	GPAT4	"NM_001363197; NM_001363198; NM_178819"	CCDS6117
ENSG00000106263	ENST00000397011	EIF3B	"NM_001362791; NM_003751"	CCDS5332
ENSG00000132356	ENST00000397128	PRKAA1	"NM_001355036; NM_001355029; NM_001355035; NM_006251; NM_001355037; NM_001355028"	CCDS3932
ENSG00000122692	ENST00000397149	SMU1	NM_018225	CCDS6534
ENSG00000007168	ENST00000397195	PAFAH1B1	NM_000430	CCDS32528
ENSG00000133612	ENST00000397238	AGAP3	"NM_001350102; NM_031946"	CCDS43681
ENSG00000137055	ENST00000397292	PLAA	"NM_001031689; NM_001321546"	CCDS35000
ENSG00000185163	ENST00000397333	DDX51	NM_175066	CCDS41865
ENSG00000063854	ENST00000397353	HAGH	NM_001040427	CCDS32366
ENSG00000074071	ENST00000397375	MRPS34	NM_023936	CCDS10444
ENSG00000103275	ENST00000397514	UBE2I	NM_003345	CCDS10433
ENSG00000102572	ENST00000397517	STK24	NM_001286649	CCDS66573
ENSG00000133422	ENST00000397641	MORC2	"NM_001303257; NM_001303256"	CCDS77668
ENSG00000129472	ENST00000397762	RAB2B	"NM_001163380; NM_032846"	CCDS9570
ENSG00000122490	ENST00000397778	PQLC1	NM_025078	CCDS12020
ENSG00000108510	ENST00000397786	MED13	NM_005121	CCDS42366
ENSG00000104613	ENST00000397977	INTS10	"NM_001353511; NM_001353512; NM_001353519; NM_001353513; NM_001353514; NM_001353515; NM_001353517; NM_001353521; NM_001353505; NM_001353510; NM_001353506; NM_001353507; NM_001353508; NM_001353509; NM_001353516; NM_001353518; NM_001353522; NM_001353520; NM_018142"	CCDS6011
ENSG00000165782	ENST00000398020	PIP4P1	NM_001100814	CCDS41911
ENSG00000155957	ENST00000398033	TMBIM4	NA	
ENSG00000175215	ENST00000398073	CTDSP2	NM_005730	CCDS41801
ENSG00000087274	ENST00000398129	ADD1	"NM_001354754; NM_001354756; NM_001119; NM_001354755"	CCDS43205
ENSG00000088247	ENST00000398148	KHSRP	NM_003685	CCDS45936
ENSG00000111906	ENST00000398153	HDDC2	NM_016063	CCDS43503
ENSG00000101439	ENST00000398409	CST3	NA	CCDS13158
ENSG00000173933	ENST00000398692	RBM4	NM_001198843	CCDS55776
ENSG00000179526	ENST00000398712	SHARPIN	NM_030974	CCDS43777
ENSG00000131508	ENST00000398733	UBE2D2	NM_003339	CCDS43369
ENSG00000214736	ENST00000398881	TOMM6	NA	CCDS47424
ENSG00000214736	ENST00000398884	TOMM6	NM_001134493	CCDS47424
ENSG00000167193	ENST00000398970	CRK	NM_005206	CCDS45561
ENSG00000205629	ENST00000399069	LCMT1	NM_016309	CCDS45445
ENSG00000164096	ENST00000399075	C4orf3	NM_001170330	CCDS54798
ENSG00000091542	ENST00000399138	ALKBH5	NM_017758	CCDS42272
ENSG00000205670	ENST00000399292	SMIM11A	NM_058182	CCDS33550
ENSG00000243927	ENST00000399312	MRPS6	NM_032476	CCDS33548
ENSG00000092330	ENST00000399423	TINF2	NM_012461	CCDS41937
ENSG00000189403	ENST00000399489	HMGB1	NA	CCDS86347
ENSG00000189403	ENST00000399494	HMGB1	NA	CCDS9335
ENSG00000242259	ENST00000399562	C22orf39	NA	CCDS33599
ENSG00000242259	ENST00000399568	C22orf39	NA	
ENSG00000186184	ENST00000399696	POLR1D	NA	
ENSG00000186184	ENST00000399697	POLR1D	NM_152705	CCDS9324
ENSG00000215301	ENST00000399959	DDX3X	NA	
ENSG00000101558	ENST00000400000	VAPA	NM_194434	CCDS11848
ENSG00000154723	ENST00000400090	ATP5PF	NM_001003697	CCDS13574
ENSG00000154723	ENST00000400093	ATP5PF	"NM_001685; NM_001003703; NM_001320267"	CCDS13574
ENSG00000088832	ENST00000400137	FKBP1A	NM_000801	CCDS13014
ENSG00000070831	ENST00000400259	CDC42	NM_001791	CCDS221
ENSG00000221978	ENST00000400809	CCNL2	NM_030937	CCDS30557
ENSG00000163125	ENST00000401000	RPRD2	"NM_001297674; NM_001297673"	CCDS72907
ENSG00000184076	ENST00000401406	UQCR10	NM_001003684	CCDS46681
ENSG00000100239	ENST00000401672	PPP6R2	NA	
ENSG00000164587	ENST00000401695	RPS14	NA	CCDS4307
ENSG00000176946	ENST00000402136	THAP4	NM_001164356	CCDS54440
ENSG00000143947	ENST00000402285	RPS27A	NM_001135592	CCDS33202
ENSG00000218739	ENST00000402297	CEBPZOS	"NM_001322376; NM_001322374"	CCDS82435
ENSG00000099901	ENST00000402752	RANBP1	NM_001278640	CCDS63408
ENSG00000106245	ENST00000403633	BUD31	NA	CCDS5663
ENSG00000103275	ENST00000403747	UBE2I	NA	CCDS10433
ENSG00000006652	ENST00000403825	IFRD1	NM_001550	CCDS34736
ENSG00000009954	ENST00000404251	BAZ1B	NA	CCDS5549
ENSG00000157778	ENST00000404674	PSMG3	NM_001134340	CCDS5327
ENSG00000143947	ENST00000404735	RPS27A	NM_001177413	CCDS33202
ENSG00000076685	ENST00000404739	NT5C2	"NM_001351190; NM_001351189; NM_001351173; NM_001351179; NM_001351174; NM_001351191; NM_001351192; NM_001351193"	CCDS7544
ENSG00000220205	ENST00000404970	VAMP2	NA	
ENSG00000169762	ENST00000405303	TAPT1	NM_153365	CCDS47030
ENSG00000100353	ENST00000405442	EIF3D	NA	CCDS13930
ENSG00000138085	ENST00000405489	ATRAID	NM_016085	CCDS46243
ENSG00000147403	ENST00000406022	RPL10	NA	
ENSG00000173039	ENST00000406246	RELA	"NM_001243984; NM_021975"	CCDS31609
ENSG00000176623	ENST00000406452	RMDN1	NM_016033	CCDS34918
ENSG00000093010	ENST00000406520	COMT	NM_001135162	CCDS13770
ENSG00000129351	ENST00000407004	ILF3	NM_001137673	CCDS45967
ENSG00000115685	ENST00000407025	PPP1R7	NA	CCDS2546
ENSG00000176946	ENST00000407315	THAP4	NM_015963	CCDS2551
ENSG00000100243	ENST00000407332	CYB5R3	NA	CCDS14040
ENSG00000099956	ENST00000407422	SMARCB1	NM_001007468	CCDS46671
ENSG00000066044	ENST00000407627	ELAVL1	NM_001419	CCDS12193
ENSG00000142208	ENST00000407796	AKT1	NM_001014431	CCDS9994
ENSG00000168137	ENST00000407969	SETD5	NA	
ENSG00000129460	ENST00000408901	NGDN	NM_001042635	CCDS41926
ENSG00000221978	ENST00000408918	CCNL2	NM_001039577	CCDS30558
ENSG00000071082	ENST00000409028	RPL31	NM_001098577	CCDS46373
ENSG00000036257	ENST00000409096	CUL3	NM_001257198	
ENSG00000187514	ENST00000409115	PTMA	NM_002823	CCDS46541
ENSG00000173744	ENST00000409171	AGFG1	NM_001135188	CCDS46534
ENSG00000152102	ENST00000409185	FAM168B	"NM_001321746; NM_001321745; NM_001321747; NM_001321748"	CCDS42755
ENSG00000071082	ENST00000409320	RPL31	NM_001099693	CCDS46374
ENSG00000172115	ENST00000409409	CYCS	NA	CCDS5393
ENSG00000143952	ENST00000409558	VPS54	NM_001005739	CCDS46302
ENSG00000082153	ENST00000409600	BZW1	"NM_014670; NM_001321690; NM_001321694; NM_001207067; NM_001321691; NM_001321693; NM_001321688"	CCDS56156
ENSG00000140264	ENST00000409614	SERF2	NA	CCDS55965
ENSG00000115233	ENST00000409682	PSMD14	NM_005805	CCDS46437
ENSG00000071082	ENST00000409733	RPL31	NA	CCDS2049
ENSG00000105223	ENST00000409735	PLD3	NM_012268	CCDS33027
ENSG00000138069	ENST00000409784	RAB1A	NM_004161	CCDS46306
ENSG00000176407	ENST00000409785	KCMF1	NM_020122	CCDS46350
ENSG00000103363	ENST00000409906	ELOB	NM_007108	CCDS45387
ENSG00000169221	ENST00000409939	TBC1D10B	NM_015527	CCDS10676
ENSG00000196504	ENST00000410080	PRPF40A	"NM_001365596; NM_001365600; NM_001365597; NM_001354432"	
ENSG00000104679	ENST00000411463	R3HCC1	NA	
ENSG00000170144	ENST00000411529	HNRNPA3	"NM_001330247; NM_001330248"	CCDS82536
ENSG00000232388	ENST00000411646	SMIM26	NM_001348957	CCDS86936
ENSG00000100380	ENST00000411695	ST13	NA	
ENSG00000115464	ENST00000411912	USP34	NA	
ENSG00000174748	ENST00000412097	RPL15	NA	
ENSG00000172354	ENST00000412215	GNB2	NA	
ENSG00000234745	ENST00000412585	HLA-B	NM_005514	CCDS34394
ENSG00000105063	ENST00000412770	PPP6R1	NM_014931	CCDS46186
ENSG00000136045	ENST00000412830	PWP1	NM_007062	CCDS9114
ENSG00000137575	ENST00000413219	SDCBP	NM_001007067	CCDS6172
ENSG00000022840	ENST00000413266	RNF10	NM_001330474	CCDS81746
ENSG00000142396	ENST00000413518	ERVK3-1	NA	
ENSG00000174748	ENST00000413699	RPL15	"NM_001253380; NM_001253382; NM_001253383"	CCDS2640
ENSG00000176209	ENST00000414154	SMIM19	NM_138436	CCDS6133
ENSG00000146834	ENST00000414441	MEPCE	"NM_001194990; NM_001194991; NM_001194992"	CCDS55136
ENSG00000182004	ENST00000414487	SNRPE	"NM_001304464; NM_003094; NM_001328637"	CCDS30979
ENSG00000141380	ENST00000415083	SS18	NM_001007559	CCDS32807
ENSG00000185624	ENST00000415593	P4HB	NA	
ENSG00000105220	ENST00000415930	GPI	NM_001289789	CCDS86742
ENSG00000087269	ENST00000416614	NOP14	NM_001291978	CCDS33945
ENSG00000100348	ENST00000416967	TXN2	NA	
ENSG00000113141	ENST00000417647	IK	NM_006083	CCDS47280
ENSG00000067560	ENST00000418115	RHOA	"NM_001313945; NM_001313944; NM_001313941; NM_001664"	CCDS2795
ENSG00000011007	ENST00000418390	ELOA	NA	CCDS239
ENSG00000168090	ENST00000418625	COPS6	NA	
ENSG00000167085	ENST00000419140	PHB	NA	
ENSG00000112679	ENST00000419235	DUSP22	NM_001286555	CCDS69035
ENSG00000105185	ENST00000419343	PDCD5	NA	
ENSG00000132507	ENST00000419711	EIF5A	NM_001143761	CCDS11099
ENSG00000233276	ENST00000419783	GPX1	NM_000581	CCDS43091
ENSG00000023734	ENST00000419869	STRAP	NM_007178	CCDS8676
ENSG00000091527	ENST00000420115	CDV3	NM_001134423	CCDS46918
ENSG00000142186	ENST00000420247	SCYL1	NM_001048218	CCDS44646
ENSG00000140577	ENST00000420329	CRTC3	NM_001042574	CCDS45348
ENSG00000063046	ENST00000420463	EIF4B	NM_001300821	CCDS73474
ENSG00000188612	ENST00000420826	SUMO2	NM_006937	CCDS45774
ENSG00000135404	ENST00000420846	CD63	NM_001257390	CCDS8890
ENSG00000167615	ENST00000421200	LENG8	NA	
ENSG00000090686	ENST00000421625	USP48	NM_001032730	CCDS44084
ENSG00000167110	ENST00000421699	GOLGA2	"NM_001366244; NM_004486"	CCDS6896
ENSG00000132376	ENST00000421807	INPP5K	NM_016532	CCDS11004
ENSG00000163900	ENST00000421852	TMEM41A	NM_080652	CCDS3271
ENSG00000131828	ENST00000422285	PDHA1	NM_000284	CCDS14192
ENSG00000166595	ENST00000422424	CIAO2B	NM_016062	CCDS45506
ENSG00000169714	ENST00000422453	CNBP	NM_003418	CCDS3056
ENSG00000149273	ENST00000422465	RPS3	NM_001260507	
ENSG00000198242	ENST00000422514	RPL23A	NM_000984	CCDS11241
ENSG00000090863	ENST00000422840	GLG1	NM_001145667	CCDS45527
ENSG00000122359	ENST00000422982	ANXA11	"NM_145868; NM_001278407"	CCDS7364
ENSG00000111361	ENST00000424014	EIF2B1	NM_001414	CCDS31924
ENSG00000126005	ENST00000424358	MMP24OS	NA	CCDS86948
ENSG00000115524	ENST00000424674	SF3B1	NA	
ENSG00000011275	ENST00000425013	RNF216	NM_207116	CCDS34595
ENSG00000198728	ENST00000425280	LDB1	"NM_001321612; NM_001113407"	CCDS44472
ENSG00000063241	ENST00000425675	ISOC2	NM_001136201	CCDS46195
ENSG00000104522	ENST00000425753	TSTA3	NM_003313	CCDS6408
ENSG00000164054	ENST00000426002	SHISA5	"NM_001272082; NM_001272083"	CCDS63621
ENSG00000173511	ENST00000426086	VEGFB	NM_001243733	CCDS58144
ENSG00000112335	ENST00000426155	SNX3	NM_152827	CCDS5065
ENSG00000198931	ENST00000426324	APRT	NM_001030018	CCDS45546
ENSG00000149182	ENST00000426335	ARFGAP2	NM_001242832	CCDS73283
ENSG00000185591	ENST00000426431	SP1	NM_003109	CCDS44898
ENSG00000168259	ENST00000426588	DNAJC7	NM_001144766	CCDS45678
ENSG00000086758	ENST00000426907	HUWE1	NA	
